TRI_FACILITY_ID,REGION,FAC_LONGITUDE,FAC_LATITUDE
47955SLNDN23W11,5,,
64402YRKNTHWY13,7,,
10705KMBRM1LAWT,2,,
54952CNTRL741FO,5,882613,441222
90040SHLND6608E,9,1180820,335915
38381KLGRP155KI,4,885606,352111
06110CLTND545NE,1,0,0
96707HWNND91325,9,1580537,211816
70578BKRPT135IN,6,921821,301350
92335JNSNP14221,9,1172432,342441
0852WHVNNJ4LAKE,2,,
26190MRCNCSTRT2,3,811821,392122
70776GRFBRHWY30,6,0,0
84043MCRNT1550E,8,1115040,402625
6018WBLCHF12NUC,5,,
19428LKNSSCONSH,3,751851,400514
60064BBTTL1400N,5,874958,422015
60143NTNLN16GLE,5,,
60005DSPLN1605A,5,875656,420139
77029NCHRG4202F,6,951505,294540
32332HNSNP55DRI,4,843946,303615
9701WCLMBP812KA,10,,
33860MCFRTHIGHW,4,820312,275003
90744RLQDC1502W,9,1181658,334636
91331MCPRD12306,9,1182359,341517
3811WNLSTL2315P,4,0,0
70084BTZLB500RO,6,0,0
77521JMHBR9300N,6,0,0
07936SNDZP59ROU,2,742334,404834
9028WSMRKC8636T,9,,
32083PRDFRRIVER,4,821123,300416
8022WRCKYM581PE,8,0,0
27105RCLFL22EPL,4,0,0
63052MSTRC3135H,7,902705,382156
47522NVLSR300HW,5,865930,385225
2620WNLCCM193WE,3,,
8271WNLCCM617SW,8,,
78361CHMPN1811S,6,,
4780WCRTNT11WES,5,,
87301GNTRFROUTE,6,0,0
84116LTTNG2211W,8,1115720,404616
49345SPRTF252EG,5,854214,430923
92630GNRLM26776,9,1173949,333950
70094KMRWT18RIV,6,0,0
98661SCTRM6211N,10,1223651,453813
36105HGRHN150FO,4,862207,321548
27028NGRSL501SA,4,803305,355334
77011HBFLL6107I,6,951838,294510
5120WKNTNT15RMT,7,,
77536DSPSL2525B,6,950530,294410
73505CHMCL5201S,6,982423,343318
4670WBSCHP151PR,5,,
03061BRNZCSIMON,1,712930,424508
63556PRMMSRURAL,7,930730,401304
08863HTCCRKINGG,2,741905,403120
0096WDNSCRURBIN,2,,
67042TXCRF1401S,7,965200,374800
77641TXCCHGATE2,6,935824,295334
46808TTNWL3011C,5,851049,410628
53121HDPCK979KO,5,883129,423925
79721FNLNDIS20E,6,1012517,321610
59901PLMCR75SUN,8,1141708,481351
97062PCFCS9700S,10,1224639,452305
07457FLTRC1NORT,2,741759,405928
45001MNSNT356TH,5,844245,390756
60525GRYHL561HI,5,875225,414853
45750FRMSCMILLC,5,812630,392642
30269GSRFN200SI,4,843340,332118
08332DRNDGWADEB,2,750043,392306
6450WHMMST397S4,7,,
6721WCRNJC33SMA,7,,
15321MLLRC110CE,3,0,0
03055HNDRXOLDWI,1,714147,425029
03055HTCHNOLDWI,1,714155,425028
49022GSTMN2300H,5,862545,420435
83642CMPTR499EC,10,1162319,433559
10801BSLTC38POR,2,734715,405459
64802DNPRDW20TH,7,943657,340439
85007WSTRN450SO,9,1120919,334427
90063GRGND4116W,9,1181042,340334
77541HFFMN1000C,6,952148,290048
7124WPTRCL911WA,6,,
3213WPRFRR32BAS,4,,
64126MRTNF1510C,7,942950,390544
64504FRSKS5402P,7,945204,394400
45242FBRGL6600C,5,842140,391607
82716NLSNB509T7,8,0,0
78132CHMCL350AP,6,981044,294052
3762WTRCTY161AR,4,,
1660WDPTFH32ECH,3,,
4533WPRVMN6571S,5,,
7856WPRTSB27991,6,,
84016SHLNDFREEP,8,1120202,410617
60177MRBLW502SU,5,881726,420030
76302HWMTR3101H,6,982644,335249
12901BMBRD71WAL,2,732812,444038
70734RHNPL10810,6,910305,301307
72701MRSHL2200I,6,940800,360200
11716NBTYN105OR,2,730630,404640
53563XXNCH1012T,5,885507,424647
16301LCTRL175MA,3,794257,412552
90023RCDNC3225E,9,1181230,340100
44047WRTHN863ST,5,804515,414330
7730WNNPRC16185,6,,
92390HXFTM41915,9,1171258,332841
98203KHKKS14078,10,1221513,475532
01473DVNCC42DEP,1,715206,423302
78370BYCHMSTATE,6,973548,275722
00705BXTRHMERCE,2,0,0
01845PHRMC70FLA,1,710620,423852
92083WTKNS1280P,9,1171411,330834
77502FRDSC3310P,6,950909,294141
27244RGCMP100RE,4,793122,360604
28349GLFRDROUTE,4,775101,350100
56267MRRSGHWY59,5,955500,453459
71241CNGRBHWY15,6,0,0
28658GTRGG1848G,4,811254,353607
60188DVSML350EK,5,880635,415432
95334FSTRF843DA,9,1204343,372323
75979TXSMTHWY69,6,0,0
49801SYSTM1809N,5,880256,455036
71001CNGRBHWY8A,6,0,0
80621GLDNL1405E,8,1044809,400545
90749RCPRD1801E,9,1181420,334835
46323HMMND23081,5,872820,413544
60608MRSCM2857S,5,873846,415032
23607NWPRT4101W,3,762615,365917
01960STMNG227WA,1,705615,423120
49022HRBRM800SF,5,862619,470618
40212NGLHR3400B,4,854410,381621
39441HWRDN3225P,4,891035,313931
48707MNTRS2600S,5,835508,433429
14021GRHMM20FLO,2,781010,425959
1902WGNPRF2925S,3,,
5000WNLNDC3299U,7,,
5318WFVSTR36761,5,,
9372WBTTSC2843S,9,,
02920GNNNS33KEN,1,712716,414431
28333GRGPCOLDMO,4,780207,351537
75042DSTNC701SH,6,963958,325422
3354WTTNFLCPELA,4,,
39168GRGPCHIGHW,4,892730,315023
72651TTRLRRTE12,6,922728,362223
94560VRGRN6880S,9,1220113,373116
38113WMBRR2105C,4,0,0
98632WYRHS3401I,10,1225842,460748
92337JMSHR10901,9,1172800,340310
18064CPLYCEASTO,3,751803,404345
2965WTHMSC1857S,4,,
13209CRCBLSTATE,2,761227,430405
14240DNLPT10SHE,2,785512,425817
40225GPPLNAPPLI,4,0,0
29020KMTSX29BAT,4,803830,341415
0648WLXPRD11FRE,1,,
65536DTRTT100CA,7,924012,374017
61242MXXXX22614,5,901725,414438
60104DLTRL3001G,5,875213,415323
08102FWWNTDELAW,2,750743,395708
37716DHCMP1260C,4,840700,360600
44601DMNCH12435,5,810657,405652
76301NTDLC50151,6,982928,335434
77641KMCNC2450S,6,935741,294939
2780WCRNRS13RED,4,,
24060WLVRN201IN,3,802359,371141
44142DNLRD15600,5,814822,412412
92631VSTPN2020E,9,1175530,335132
88330SRFRCHWY70,6,1060400,325000
8340WSNRCDYRKRA,10,,
55114WLDRF2250W,5,931139,445737
68117WLLSD7122J,7,0,0
8062WBSLTB181SR,8,,
85034GRRTT111SO,9,1120005,332602
60901THVLS901NO,5,875120,410728
23803DMNNC2050P,3,772210,371427
3221WCSTLH597SU,4,,
30567SYDLC244JO,4,833945,340905
43085GSPRB6325H,5,830000,400525
46992CMWBSMILLS,5,854952,405244
28110GRGGL700NO,4,803329,345912
5430WGRNBY274SA,5,,
40391STHRN5799R,4,841415,380150
30134YNGRF7982H,4,844350,334545
3141WKRMST29LUI,4,,
64601DNLDS400DO,7,933342,394648
60658KSTLN4100W,5,874325,413958
44310SCHLM790ET,5,812900,410606
38301LCTRC63COM,4,885450,353630
29730WRTHN1345H,4,805746,345015
98055KNWRT1601N,10,1221147,472915
67118FRRRC142WB,7,975100,372730
44839THGLD300SP,5,823213,412220
29841HLCRBNORTH,4,815555,332838
60658FRSTB13160,5,874315,413930
27030NRTHC511CA,4,803633,362824
04756FRSRP25BRI,1,681926,470632
45885THGDY1115S,5,842323,403144
00629CHLLNRD874,2,0,0
19320CGSMC1245M,3,754907,400057
52632THHBNONEPR,7,0,0
32135HPRDC1COMM,4,811504,293308
01151HTBTH107FR,1,723013,420937
77054FMNTR1703C,6,952438,294019
84070DSRTM9450S,8,1115327,403451
17013THFRG600EH,3,771030,401210
37355BTSVLPOBOX,4,860410,353000
50317DMNDS2538S,7,0,0
29627DDGRC905HI,4,822819,343156
32174HMCMF1SIGN,4,810708,291732
92064LDLNC13450,9,0,0
08876PRNTN50MEI,2,0,0
19464HMMND10SOU,3,754124,401439
54302WSCNS614EL,5,875856,443037
87045MCKNLCOUNT,6,1080503,352438
97526DMNDC550SE,10,1231906,422559
56721MRCNCHIGHW,5,970013,475625
19713SPCLT650DA,3,754355,393858
61021DNLDS815PR,5,892829,414843
69001DYCPR400SO,7,1003731,401156
43605FSKBR1500O,5,833500,414000
45840WHRLP4901N,5,833830,410600
70725DPNTB3460H,6,0,0
45872PLSTM733EW,5,834036,411048
45840HSNNC1849I,5,833655,410403
89429NVDWD1680S,9,1191313,392321
45216GNRLP145CA,5,842854,391226
7709WKRBCH232KA,6,,
84624GRYMN32MIL,8,1124836,385609
29732MCMTL445BR,4,810358,345903
3575WDKYNS9GREE,4,,
92668STTKC512NM,9,1175203,334744
44012FRDMT650MI,5,820400,412900
47710BRRYP101OA,5,873430,375844
21226CHMTL711PI,3,763351,391145
76501PLNTT251BE,6,971920,310916
70669CNCLKOLDSP,6,0,0
44110CHMCL1099I,5,813408,413303
70037LLNCRHIGHW,6,0,0
98368PRTTW100PA,10,1224745,480536
60064THGLL3500W,5,875245,421953
97624DRCRF31725,10,1215238,423045
67401GRTPL601ID,7,0,0
77001GLFRD6020E,6,951845,294436
97214STSDP310SE,10,1223945,453035
19966VLSCFROUTE,3,0,0
83415WSTNG1955F,10,1125600,433420
48176SLNNS7700M,5,834635,421035
84016WRGRCFREEP,8,1120208,410610
28054NRYLC214WE,4,811115,351457
19966TWNSNRT24P,3,751545,383600
87121LSTML6625B,6,1064242,350505
68501GDYRT4021N,7,963839,405141
94952CLVRS91LAK,9,1223808,381356
66762MCPRT826E4,7,943922,372442
40475THSHRBOGGS,4,841702,374312
46368CHRMD6640M,5,870936,413557
72113MLXNC801MU,6,922354,345132
38301TLPRD825LO,4,885336,353754
17889GWYNCRTE15,3,765115,405428
29728CNBRCPOBOX,4,800200,344505
13413SPCLMMIDDL,2,752020,430420
79105FRMLN6300S,6,1015006,350434
28086CMMRC101CA,4,811929,351426
92101SLRTR2200P,9,1171022,324340
52776LSRCH207WE,7,911557,413409
43219SPRRP915NO,5,825823,395905
92665CVTCH250EA,9,1175152,334956
52761MNSNTWIGGI,7,910420,412055
36426CNTNRHIGHW,4,870602,310438
5050WCRGLL195HA,7,,
43228HKNCN2690C,5,830801,400027
84127THTCH1905F,8,1115600,404400
77301TXCCHJEFFE,6,952350,301856
80022CNCDN5801B,8,1045644,394812
48121DRBRN3001M,5,830936,421816
53813CMMNC7596U,5,904056,424648
44146SPRYN26300,5,812944,412506
53593CTNGP2283H,5,893238,430703
53115STRTN293SW,5,883705,423805
74653TNKWF510SO,6,971829,364022
25401VRFRM1403C,3,0,0
64093STHLSHIGHW,7,934257,384630
19612RDNGTROUTE,3,755638,402508
44483BLLNF2100G,5,804830,411511
14903NCHRG151EM,2,0,0
30613CRTNT425AT,4,832026,335901
47905RMGNT2800C,5,865138,402314
60031RQTTC1550N,5,875347,422252
76502RLPHW10601,6,972112,310832
44704LTVST26338,5,812019,404807
54507RHNLN515WE,5,892516,453820
89706SRRCS2727L,9,0,0
13021CNTRLRD6CO,2,763315,425741
94553STFFR100MO,9,1220646,380205
78343CLNSNONEMI,6,0,0
33830WRGRCHIGHW,4,815503,275420
01550SCHTT122CH,1,720207,420430
91745QMTCN720SO,9,1175858,340132
52241RCKWL2855H,7,913651,414158
06018QGLYCDAISE,1,731918,420127
78629PRNML1402E,6,972650,293115
62246CRLSLHWY40,5,892242,385252
76102PRNML1501E,6,971958,324530
28732RCKWL1000R,4,823053,352457
01757CRMCS155FO,1,713012,420939
28105RXHMC700CR,4,804233,350658
13901CLNKC11BEC,2,755320,421057
61111RCKVL1911W,5,890207,421920
46345CRDNLFIRST,5,0,0
77705SNDZCRT4BO,6,940325,295815
13088CMBRD7645H,2,0,0
53081SHBYG1439N,5,874539,434421
41042CMCCH8150H,4,843641,385830
19801NRMCF500OL,3,753230,394410
50322PTTDS9600H,7,934515,413604
71463KDLPLHWY16,6,904035,304704
92704BHRPR1603W,9,1175323,334217
51632NSKCR1100N,7,950110,404445
77506PHLLP1400J,6,951032,294430
95376WNSLL14700,9,0,0
19474PLMRNLUCON,3,752450,401410
15061PLYSR370FR,3,802049,403934
72653BXTRH1900N,6,922229,362231
78359CCDNTHWY36,6,971410,275310
74965BLRLCBALLM,6,943400,355949
44406CNFLD460WE,5,804600,410100
47960BVPKN501NS,5,864625,404501
65301PTTSB2700W,7,931538,384156
38109CHPMN416EA,4,900300,350349
97220WNSBR5850N,10,1223600,453500
01561BSTWYSTERL,1,714246,422620
40211BFGDR4100B,4,854945,381318
77483CNCHM13MIL,6,955744,283732
07036PRMNT1515W,2,741551,403710
00725SCHSCRD175,2,0,0
60565BTTRY31W23,5,881354,414257
48471NMTCS360TH,5,824905,432502
77535BKRPRUSHWY,6,944712,300000
14302CCDNT4700B,2,790030,430446
62024LNCRPLEWIS,5,900645,385203
29151BCTNDAIRPO,4,802053,335802
97477BRDNN470SO,10,1230127,440234
39046MRSHLOLDFL,4,892134,323258
01949BSTKDBOSTO,1,710155,423416
97211NDZNG7933N,10,0,0
60104BRGWR700SO,5,875302,415123
49464BRSTL725EM,5,0,0
01746LSTNT106LO,1,712424,421212
06492MRCNCSOUTH,1,725034,412606
53081CLPSM1828O,5,874348,434353
38464MDNMN2009R,4,871936,351500
53716MLSNC3322V,5,891735,430304
54143NSLFRONEST,5,873636,450505
55432MNNCS200NE,5,931604,450552
60438BCHMC2700E,5,873215,413215
29677MCHLNHIGHW,4,824545,343555
47240SNTRN1024B,5,852828,392104
28352MNVLLPOBOX,4,792210,344544
90201MTLSR6060S,9,1180910,335702
06032NWNGLSPRIN,1,725230,414230
80550MTLCN12011,8,1045150,402758
53050MYVLL715SO,5,883338,432828
80907MNSTN115TA,8,1044926,385249
54455MSNPP100MA,5,894222,444620
38654MRCNN10800,4,894925,345530
40216MRCNS4500C,4,855046,381232
93722MDRNW4141N,9,1195113,364750
30224BRDNC1201P,4,841827,331327
44691THGRS1425E,5,815519,404814
36201MNSNT300BI,4,855117,333904
15825MLLRWRAILR,3,790451,410900
23185NHSRB7801P,3,763733,371313
85224MTRLN1300N,9,1115141,331928
08818MTXCR970NE,2,742215,403225
19975MNTRFCORNE,3,751334,382744
71483LLBRWTHOMA,6,0,0
84074MXMGNROWLE,8,0,0
03856THKNGROUTE,1,705729,430030
24015RLNCN2837R,3,795930,371644
50703KNTFD2233W,7,922251,423225
73118KMRYN52NW4,6,973049,353047
45245KDPRC3975M,5,841528,390337
91746LGHTM13329,9,1175908,340324
70792GRCCHEASTB,6,0,0
19137LLDSGMARGA,3,750407,400024
46750MCCRP1345H,5,852930,405115
25530SHLNDBIGSA,3,823545,382204
46312LTVST3001D,5,872700,414000
60426LLDTB16100,5,873858,413550
62525STLYM2200E,5,885454,395050
28016LTHMCHWY16,4,811825,351645
98848LMBWS1005E,10,1195157,471404
51201LNDLK100WE,7,955121,431100
30501HRRSC2345M,4,835116,341625
30071TTNTW2000N,4,841253,335443
03304PBLCS97RIV,1,712815,430830
29415LBRGH2151K,4,795755,325000
21740MCKTR1999P,3,774339,394043
89015KRRMC8000L,9,1150014,360231
89506VKWST14250,9,1195316,393830
50447KFRBL305EA,7,934714,425603
23832LLDSGEXIT5,3,772400,371800
19703RCNDS6000P,3,752626,394021
03235WBSTRSMAIN,1,713915,432530
36571LLPTRINDUS,4,880332,304720
81006PBLCS2005L,8,1043431,381229
11101CNSLD3854V,2,735644,404534
07036CTGPT4801S,2,741220,403600
98531CNTRL913BI,10,1225134,464519
75046NTRCN1200N,6,963819,325518
45153CNCNN1781U,5,841346,385200
68434HGHSB210NO,7,970500,405400
16148NTRST2797F,3,802820,411120
50613CDRFLUTILI,7,922617,423141
26050RGNWSSTATE,3,803730,403700
26554MRCNF702AF,3,800742,392940
38652PPRMP795CO,4,890014,343441
30501NDLXT2905O,4,834907,341605
55110NTRPL1219W,5,930302,450250
95330FRSMP16777,9,1211600,374800
46750HNTNG970EA,5,852930,405330
01201PTTSF235ME,1,731305,422723
53406NSNKR47002,5,875013,424220
60401DNTCH449WC,5,875950,413408
33611CHMCL5411W,4,0,0
29678BRGWR15545,4,825931,344114
36543HXFRDHIGHW,4,872807,311308
60628MPRLS10316,5,873552,414229
46225SPRRL400WR,5,860951,394416
35150PRSLL1413W,4,0,0
43228MRTHN4125F,5,830633,395806
43913CRDNL306CO,5,803854,401508
46217NDNPL3700S,5,861150,394241
90810SHLND20915,9,1181411,335036
79602CRGLL1025C,6,994337,322616
99141BSCSCS110B,10,1180700,483646
78380TXSCLPETRO,6,973928,274343
18013MRTNS6605F,3,750615,404745
37209BPXPL14095,4,865130,361000
47331RCLMD1500W,5,850818,393906
97124DYNCS4750N,10,1225537,453244
17370BRNNRWAGOR,3,764115,400530
97048CNRDW29175,10,1225756,460556
80525GLNTT4380S,8,1050045,403135
8530WRBRZG482WC,9,,
43015NPPRT1376P,5,830654,401701
97756PCCSC345NE,10,1210823,441717
63055LBDPWNO10L,7,905010,383330
35131NTNLC80NAT,4,860928,334353
85043VNWTR50S45,9,1120932,332649
60160MCHTR1635N,5,875229,415238
44044RSSNC36790,5,820204,411937
11520RRWCH28RID,2,733420,403855
54806NRTHR122N1,5,905406,463514
33815CRPNT5150F,4,820301,280204
80903MRTND700SC,8,1044955,384928
29440WNYHG661ST,4,792005,332943
70520VNWTR220HE,6,920145,301921
13090CRGLL7700M,2,761142,430849
90810CRSNT2365E,9,0,0
14591GRFFT583PA,2,780249,425054
03103NYLTC333SU,1,712818,425822
63386SXPWR8501N,7,901730,385457
13101PLKVLRT11R,2,760803,423518
70126SGYPS5701L,6,900131,300120
33619BLDNG5138M,4,822355,275410
15024RDLND230RI,3,795009,403324
45232BRLCH5890H,5,842955,391136
08067XYVNYRTE13,2,752525,394549
06795BFFRD57CAL,1,730531,413644
14891CNTRL20FAI,2,765145,422215
01069PLMRF22MTD,1,721922,421035
14616FSHRS140BE,2,773817,431301
45320BLLNL950SF,5,843811,394437
25401CLBNC942BA,3,775402,392443
21502SWRRR11600,3,784444,393540
46721BTLRM4506N,5,0,0
13045CRTLN1911L,2,760855,423731
55060MCQYN10012,5,941426,474859
33597RBBNSSR50S,4,0,0
56560BSCHG21012,5,964419,465112
32206SWSHR459E1,4,813855,301909
61802MLSCT705EU,5,881202,400656
22170VRGNC44866,3,772700,385900
58206LMGLS1580S,8,970603,475349
53550GRNDCN2607,5,893014,423556
53403PRMRL3633S,5,87,42
90280STRTG8616T,9,0,0
03820SCSTR325MA,1,705400,431005
30224HSHZK101GR,4,0,0
48921GMCGL920TO,5,843342,424314
51201RSNBN1530W,7,955144,431023
60608NGNRD929WE,5,873859,414905
77507SPTNC11414,6,950220,293703
29605SLVYD50AKR,4,822316,344413
97141STMSN59MFF,10,1234827,452512
21219LFRGB2001W,3,762800,391230
30269HSHZK618HW,4,843500,332400
57002VRSNN1VERA,8,964122,441731
63666MSSRTPOBOX,7,910519,372351
16033BSFCR1424M,3,800256,404456
13202BYRND240ON,2,760914,430229
44301NTGRT1566F,5,813157,410237
99619SCSTGCOAST,10,0,0
44062CHMTC14875,5,810314,412744
66061CNTRY1340W,7,945016,385131
61834FBRTQ3650S,5,873226,400648
93673FRSNF4107A,9,1192849,362636
33605SNCTN2822N,4,0,0
54208BLGSC59CTY,5,875315,442144
11788SPLLM475WI,2,731529,404846
97501BSCSC3285S,10,1225438,422132
31601RBLBT6GILH,4,0,0
94533NVRSL3530B,9,1215600,381230
39361SHQLKNMAIN,4,883410,325850
78236SRFRC1555G,6,983925,292230
29450CHRLS1464H,4,795248,330020
78526MLLRC3351F,6,972751,255657
95912CNRDW785ED,9,0,0
01564FBRPT2SPRA,1,714428,422757
01810VCRCR400FE,1,711209,424103
18015CNCTV2254A,3,751853,403703
71901LLNCR21CAR,6,0,0
29461SFXBT255HW,4,800153,330523
61109SHRWN4472T,5,890433,421300
39437LLDNV30NEI,4,891408,313343
78220HNSNP42NWW,6,982407,292613
64130LFRGN8414N,7,943307,385820
77507LBMRL13BAY,6,950345,293845
75203LXTTC2465J,6,965343,325338
37210NSHVL12VIS,4,864441,360957
03304BLSLF52HAL,1,713133,431025
98002TLTYV288AS,10,0,0
99737PGMNX38MIL,10,0,0
45215GRNDS856RE,5,0,0
46952WLYMT816W3,5,854014,403145
70508SSFNT29GLA,6,0,0
77507DWCHM952BB,6,950350,293717
95358CSTMM21WIN,9,1205936,373620
29033MSDVT31NEW,4,,
44143NRMNN557AV,5,,
50126HWKYR21514,7,931655,423025
57260TRSTT47333,8,0,0
46392GRGPC484EC,5,,
41042MBNCX8252D,4,843703,385824
39851SRMYC427EU,4,850249,313810
70094CYRND18RIV,6,0,0
60140LGLYS1HAUK,5,883029,420903
02852SNSCM1MACN,1,712511,413521
08805PLYMR1EEAS,2,,
72914PRCSN497CL,6,942231,352556
49042LDLWC7CENT,5,,
00718CMBPRELDUQ,2,0,0
44017CLRMT68NRC,5,,
15033RGSSP61SCT,3,795112,401106
50130PTBRF26132,7,,
28012CRSPH181WD,4,,
60517CPNCW1121K,5,,
42103BWLNG111CS,4,,
30122STHST152WE,4,840000,330000
48849SNNYF31BNA,5,,
7750WCLRNT952BA,6,,
72802PPCPR3433B,6,,
9359WLSKQLPBX91,9,,
46401MSDVT1NBRA,5,0,0
40741CCNTM2CKIE,4,,
89434JHBPR3WALT,9,,
45420TNNCK2555W,5,,
2951WFCBNN696MU,4,0,0
89434DSNCX885DE,9,,
33566JHBPP89SWD,4,,
6933WBRDGP9216R,7,,
49456LMNDP17151,5,,
3518WCXWDF181BU,4,,
64503LFLNF2811S,7,,
92567FRNKL1994H,9,,
52068BPPRD15393,7,0,0
28659CRTNT1149A,4,,
61951HYDRG1411H,5,883634,393504
77651TXSPT212SP,6,,
6790WRKLNT481RA,7,,
77029MVRCK32NMC,6,951709,294651
46041NTKPR741CU,5,,
53182GRVGR15241,5,,
8331WPCFCT26WAS,10,,
13421NTRNT396KE,2,,
72764SPRNG81NJE,6,,
33881HNSNP1285L,4,,
03054CLTRF12AST,1,,
50164HWKYM3363T,7,,
75001RBRNN4321A,6,,
85232SRMYN11NFL,9,0,0
5620WBSHML1725H,5,,
8911WHPCLV4825N,9,0,0
3221WTRMCM122EA,4,,
7130WNNTNK6325H,6,0,0
2623WNLSTL999EA,5,,
1731WCLPNM155PI,3,,
35802DCRDY22VER,4,,
0703WWLDNS2MARS,2,,
0376WHYPRT88ETN,1,,
6295WRCXXX17217,5,,
43160SGRCR211KE,5,,
43731PCCRF11CHI,5,0,0
0180WTCMTW17NEW,1,,
3358WMRCNC475EA,4,,
7518WLKHBB555BA,6,,
1360WKNTNT1RICH,2,,
35401RDYMX31515,4,,
3741WVLKSW81VLK,4,,
8982WCRLNC923CA,9,,
4820WSTMRY9333D,5,,
3713WSPRRS518SW,4,,
8364WBSLTX13EFR,10,,
03062BNCHM1INNV,1,,
4866WSTYRN164BU,5,,
7862WRBRNN35AIR,6,,
4504WSNCKN3353Y,5,,
9250WRGSSP627WI,9,,
1442WLNDLK2773C,2,,
6802WNTRVT2141W,7,,
7668WSNDYC2161R,6,0,0
9174WNRMNF1497D,9,,
8533WSBZRF4295N,9,,
5801WTHRLD35491,8,,
0603WNRGRN72SPR,1,,
3505WLBMCL46ALA,4,,
7503WTXCMY39GRI,6,,
3716WPGHLC8125T,4,,
8002WPRNML6151B,8,,
2284WNWMRK145LD,3,,
3180WRDYMX33SMI,4,,
7824WMRTNM67PUE,6,,
0237WVLSTC9PLEA,1,0,0
6055WPRDCR196BU,5,,
9520WTSRLG33NAV,9,,
9883WSGLTM8789R,10,,
4353WSTNCP136FR,5,,
0218WBRNTR15PTT,1,,
0073WCNGRNANTNI,2,0,0
6062WVCNPR95SUT,5,,
5579WJYGLB41PHR,5,,
1376WBSYST198CL,2,,
3361WTRMCM5353W,4,0,0
8350WSCHWT2821J,10,,
4483WPPGRC35SPR,5,,
3211WTRMCM45MAD,4,,
7825WLTTMR9151S,6,,
6004WMRGNB34EAS,5,,
7525WLTTMR15FRE,6,,
9513WNFNTS391N1,9,,
1993WHMCNC376HL,3,,
1461WRDRCH12RID,2,,
95624PRMNT19WAT,9,,
8371WSNRCC1988J,10,,
5884WRRWCD172HI,8,0,0
44436FLCNF96SIX,5,,
4680WSTNCR4115P,5,,
6225WPRRST1739N,5,,
7609WSTHLK1968B,6,,
7610WLTTMR8NELP,6,0,0
8562WSCBPN15WES,9,,
4942WLGCHM1LGWA,5,,
7872WTXGRN1311H,6,,
9303WSSCTD392SD,9,,
7304WSWRDR11WSE,6,,
7522WNDLLS118LU,6,,
5354WGNRCP9NPAR,5,,
9862WBNNGL231NH,10,,
1476WBFFLC2998C,2,0,0
9135WHLLDY1142P,9,,
6009WZNNRG9THST,5,,
6621WKCHRB1585W,7,,
2455WSMTHM1DILL,3,0,0
7780WFRMNR831IN,6,,
2811WHRSHD484HI,4,,
2821WDMSNL995ME,4,0,0
6295WWLLMS16468,5,0,0
2015WVRGNC2586T,3,,
6063WHLGRC66W73,5,,
8368WPRFRM1811E,10,0,0
7730WCNRRD11NRT,6,,
7841WCRPSC6746U,6,,
13441KRSTC8TISS,2,0,0
7575WDLLNM916NP,6,0,0
7825WNPCPR6949B,6,,
1580WWHTWV2852K,3,0,0
4771WNSLNC1GRVE,5,,
0433WBLRCK177LY,1,,
3811WTRSTT1634B,4,,
7076WBLCBP21255,6,,
9258WFRTRR2638P,9,,
3213WBLWTR38SLD,4,,
3051WRDYMX6741M,4,,
2933WSPRRL592NM,4,,
8410WTHRMF3545W,8,,
2971WRGSSL1196H,4,0,0
3653WSCNDP518SU,4,,
1610WTMSNT28RUN,3,,
7508WCHNNL17JUS,6,,
7883WCMSTC27685,6,,
3563WBLCKS156VE,4,,
9884WSCBPR33643,10,,
7076WDDPSP21255,6,,
4430WRSSLL99HAZ,5,,
8710WCHMLL412EL,6,,
3355WPRFRR11913,4,,
3963WMTBNRGERGI,4,,
7780WXSPPNLUISE,6,,
7503WLTTMR264ST,6,,
2967WPCCCH3LDAU,4,,
1208WPRNNM2VANB,2,,
1912WMNLMN42194,3,,
3363WTTNFL781IN,4,,
7730WCSTPR14632,6,,
9230WHLLDY1275R,9,,
7821WMNTLN4267D,6,,
6063WNDPND6226W,5,,
1413WBRDGS635IN,2,,
7301WCLNGT25WFR,6,,
3774WHFNRT395TE,4,,
4109WBSTSN154MU,4,,
4503WJTMPR2SALE,5,0,0
3410WPRFRR63SHI,4,,
7072WMLLNN9113W,6,0,0
1514WTHLNC1SHER,3,,
4413WVWRCH286FU,5,,
7706WNLSTL1462H,6,,
3731WPLRTC31IND,4,,
7500WFJFLM113WJ,6,,
5503WGRNTN1628F,5,,
4931WSLCNT4255B,5,,
2203WCTGFR96CLN,3,,
0144WNWNGL65ZUB,1,,
4532WLNDST611YE,5,,
3254WBSYST654AN,4,,
0201WDPHNS82HAR,1,,
3000WRDYMX11395,4,,
1344WGRMNM5836S,2,,
2783WMTLLX2INDU,4,,
4839WBRSPC322AK,5,,
7790WPMPLL1222U,6,,
1374WTRVMP379BR,2,,
8407WRGSNT17FEL,8,,
4973WRCNGR5851A,5,,
6052WVPKNC5321D,5,,
0765WCSMTC1135P,2,,
9744WRGNCS93495,10,,
0626WPLLCR125KE,1,,
7763WHRTGT2735F,6,,
9240WMZNCM191EC,9,,
4680WFRCCL451AI,5,,
5302WPLYFR2261I,5,,
7810WTXCBL11695,6,,
1781WMDLND1525M,3,,
4832WPCCRP244RE,5,,
9406WGRNTR355BL,9,,
9810WTRNTR6STEW,10,,
9211WBSYST225EB,9,,
4820WWSMLN2545B,5,,
8165WMLTCH194CU,8,,
5448WHRLYD611KA,5,,
6017WRHTNC41GAR,5,,
7863WSPHLT59CHA,6,,
4670WBSHPR1514P,5,,
3620WNTRNT318PA,4,,
2820WSWSCN715ST,4,,
3256WRDYMX2719L,4,,
5500WRCCNN2133C,5,,
